Nr. movimento;budget/cons;Tipo movimento;Nr articolo;Tipo origine;Nr. origine;Quantità;Importo vendita in valuta locale (TOTALE VENDITA)
63158;Consuntivo;Vendita;ART0002990;Cliente;C00140;1;180
63159;Consuntivo;Vendita;ART0003195;Cliente;C00140;2;140
63160;Consuntivo;Vendita;ART0003189;Cliente;C00140;4;80
63162;Consuntivo;Vendita;ART0002958;Cliente;C00140;1;87.5
63163;Consuntivo;Vendita;ART0002959;Cliente;C00140;1;139
63250;Consuntivo;Vendita;ART0000796;Cliente;C00140;2;900
63251;Consuntivo;Vendita;ART0002989;Cliente;C00140;1;240
63324;Consuntivo;Vendita;ART0004099;Cliente;C00297;1;905
63397;Consuntivo;Vendita;ART0001575;Cliente;C00140;20;80
63398;Consuntivo;Vendita;ART0002026;Cliente;C00140;2;110
63399;Consuntivo;Vendita;ART0002027;Cliente;C00140;4;232
63410;Consuntivo;Vendita;ART0001637;Cliente;C00140;4;520
63461;Consuntivo;Vendita;ART0002028;Cliente;C00140;4;280
63462;Consuntivo;Vendita;ART0000851;Cliente;C00140;15;2691
63487;Consuntivo;Vendita;ART0001113;Cliente;C00471;1;40
63488;Consuntivo;Vendita;ART0001047;Cliente;C00471;1;67
63594;Consuntivo;Vendita;ART0002581;Cliente;C00140;1;305
63598;Consuntivo;Vendita;ART0002423;Cliente;C00140;5;75
63601;Consuntivo;Vendita;ART0001745;Cliente;C00140;1;380
63604;Consuntivo;Vendita;ART0002628;Cliente;C00140;1;70
63605;Consuntivo;Vendita;ART0002755;Cliente;C00140;1;205
63606;Consuntivo;Vendita;ART0002299;Cliente;C00140;2;320
63607;Consuntivo;Vendita;ART0002619;Cliente;C00140;2;420
63664;Consuntivo;Vendita;ART0005136;Cliente;C00004;1;100
63670;Consuntivo;Vendita;ART0000690;Cliente;C00004;2;150
63671;Consuntivo;Vendita;ART0004357;Cliente;C00004;51;663
63739;Consuntivo;Vendita;ART0001534;Cliente;C00140;2;44
63740;Consuntivo;Vendita;ART0002029;Cliente;C00140;2;60
63742;Consuntivo;Vendita;ART0001117;Cliente;C00471;1;450
63743;Consuntivo;Vendita;ART0001102;Cliente;C00471;1;65
63744;Consuntivo;Vendita;ART0001104;Cliente;C00471;1;45
63863;Consuntivo;Vendita;ART0002249;Cliente;C00140;2;77.28
63864;Consuntivo;Vendita;ART0002456;Cliente;C00140;1;348
63866;Consuntivo;Vendita;ART0002476;Cliente;C00140;2;25.76
63868;Consuntivo;Vendita;ART0001535;Cliente;C00140;16;160
63996;Consuntivo;Vendita;ART0001149;Cliente;C00140;2;38.64
63997;Consuntivo;Vendita;ART0001441;Cliente;C00140;1;25.76
63998;Consuntivo;Vendita;ART0002228;Cliente;C00140;1;93
63999;Consuntivo;Vendita;ART0002263;Cliente;C00140;1;135
64000;Consuntivo;Vendita;ART0002988;Cliente;C00140;1;230
64007;Consuntivo;Vendita;ART0005030;Cliente;C00026;1;760
64008;Consuntivo;Vendita;ART0000308;Cliente;C00026;10;400
64138;Consuntivo;Vendita;ART0002424;Cliente;C00140;6;84
64139;Consuntivo;Vendita;ART0002048;Cliente;C00140;5;100
64251;Consuntivo;Vendita;ART0005136;Cliente;C00004;1;60
64301;Consuntivo;Vendita;ART0000748;Cliente;C00140;10;870
64302;Consuntivo;Vendita;ART0002262;Cliente;C00140;1;180
64386;Consuntivo;Vendita;ART0000641;Cliente;C00004;10;480
64508;Consuntivo;Vendita;ART0005136;Cliente;C00094;4;120
64649;Consuntivo;Vendita;ART0000690;Cliente;C00004;1;75
64651;Consuntivo;Vendita;ART0000635;Cliente;C00004;10;150
64687;Consuntivo;Vendita;ART0000748;Cliente;C00140;40;3480
64688;Consuntivo;Vendita;ART0000778;Cliente;C00140;1;317.4
64689;Consuntivo;Vendita;ART0000778;Cliente;C00140;1;317.4
64694;Consuntivo;Vendita;ART0003189;Cliente;C00140;4;80
64701;Consuntivo;Vendita;ART0001575;Cliente;C00140;20;80
64762;Consuntivo;Vendita;ART0001110;Cliente;C00471;1;105
64763;Consuntivo;Vendita;ART0001113;Cliente;C00471;1;40
64764;Consuntivo;Vendita;ART0001149;Cliente;C00140;1;19.32
64765;Consuntivo;Vendita;ART0002010;Cliente;C00140;1;50
64766;Consuntivo;Vendita;ART0002267;Cliente;C00140;2;196
64767;Consuntivo;Vendita;ART0002530;Cliente;C00140;1;44
64768;Consuntivo;Vendita;ART0003135;Cliente;C00140;1;35
64770;Consuntivo;Vendita;ART0002628;Cliente;C00140;1;70
64771;Consuntivo;Vendita;ART0002755;Cliente;C00140;1;205
64773;Consuntivo;Vendita;ART0002424;Cliente;C00140;6;81
64775;Consuntivo;Vendita;ART0002476;Cliente;C00140;1;12.88
64805;Consuntivo;Vendita;ART0003824;Cliente;C00026;10;110
64806;Consuntivo;Vendita;ART0000324;Cliente;C00026;3;84
64808;Consuntivo;Vendita;ART0000125;Cliente;C00026;1;270
64855;Consuntivo;Vendita;ART0000697;Cliente;C00004;1;70
64891;Consuntivo;Vendita;ART0000625;Cliente;C00004;5;650
64892;Consuntivo;Vendita;ART0000627;Cliente;C00004;20;460
64929;Consuntivo;Vendita;ART0005136;Cliente;C00004;2;40
64952;Consuntivo;Vendita;ART0001249;Cliente;C00140;1;70
65014;Consuntivo;Vendita;ART0005026;Cliente;C00026;1;450
65037;Consuntivo;Vendita;ART0000811;Cliente;C00140;3;2370
65038;Consuntivo;Vendita;ART0000758;Cliente;C00140;3;880.8
65140;Consuntivo;Vendita;ART0000811;Cliente;C00140;1;790
65143;Consuntivo;Vendita;ART0002740;Cliente;C00140;20;500
65180;Consuntivo;Vendita;ART0005136;Cliente;C00004;1;150
65334;Consuntivo;Vendita;ART0001185;Cliente;C00140;5;225
65338;Consuntivo;Vendita;ART0000783;Cliente;C00140;2;581.44
65340;Consuntivo;Vendita;ART0001228;Cliente;C00140;15;207
65349;Consuntivo;Vendita;ART0002172;Cliente;C00140;2;104
65350;Consuntivo;Vendita;ART0002172;Cliente;C00140;1;52
65353;Consuntivo;Vendita;ART0002102;Cliente;C00140;4;116
65357;Consuntivo;Vendita;ART0000784;Cliente;C00140;3;1020
65372;Consuntivo;Vendita;ART0000830;Cliente;C00140;1;1280
65406;Consuntivo;Vendita;ART0000797;Cliente;C00140;1;475
65407;Consuntivo;Vendita;ART0000748;Cliente;C00140;50;4350
65408;Consuntivo;Vendita;ART0001018;Cliente;C00140;1;340
66007;Consuntivo;Vendita;ART0000784;Cliente;C00140;2;680
66008;Consuntivo;Vendita;ART0000786;Cliente;C00140;1;355.6
66010;Consuntivo;Vendita;ART0005136;Cliente;C00140;1;25
66012;Consuntivo;Vendita;ART0002628;Cliente;C00140;1;70
66013;Consuntivo;Vendita;ART0002755;Cliente;C00140;1;205
66032;Consuntivo;Vendita;ART0001117;Cliente;C00471;1;450
66047;Consuntivo;Vendita;ART0005136;Cliente;C00004;4;48
66048;Consuntivo;Vendita;ART0005136;Cliente;C00004;3;75
66213;Consuntivo;Vendita;ART0004420;Cliente;C00004;2;38
66353;Consuntivo;Vendita;ART0005037;Cliente;C00471;11;352
66354;Consuntivo;Vendita;ART0005037;Cliente;C00471;5;160
66355;Consuntivo;Vendita;ART0005109;Cliente;C00471;1;28
66356;Consuntivo;Vendita;ART0005109;Cliente;C00471;1;28
66357;Consuntivo;Vendita;ART0005110;Cliente;C00471;1;58
66358;Consuntivo;Vendita;ART0005110;Cliente;C00471;1;58
66361;Consuntivo;Vendita;ART0002423;Cliente;C00140;5;70
66377;Consuntivo;Vendita;ART0002423;Cliente;C00140;5;70
66386;Consuntivo;Vendita;ART0001605;Cliente;C00140;12;216
66387;Consuntivo;Vendita;ART0001606;Cliente;C00140;12;108
66388;Consuntivo;Vendita;ART0002961;Cliente;C00140;2;515.2
66389;Consuntivo;Vendita;ART0002962;Cliente;C00140;2;360
66390;Consuntivo;Vendita;ART0002963;Cliente;C00140;2;331.2
66391;Consuntivo;Vendita;ART0002012;Cliente;C00140;2;168
66478;Consuntivo;Vendita;ART0000783;Cliente;C00140;2;581.44
66480;Consuntivo;Vendita;ART0000783;Cliente;C00140;3;872.16
66488;Consuntivo;Vendita;ART0002191;Cliente;C00140;2;174.8
66489;Consuntivo;Vendita;ART0000783;Cliente;C00140;2;581.44
66648;Consuntivo;Vendita;ART0000125;Cliente;C00026;1;270
66649;Consuntivo;Vendita;ART0003824;Cliente;C00026;4;44
66657;Consuntivo;Vendita;ART0000312;Cliente;C00026;12;192
66658;Consuntivo;Vendita;ART0000324;Cliente;C00026;3;84
66659;Consuntivo;Vendita;ART0000325;Cliente;C00026;3;180
66663;Consuntivo;Vendita;ART0000308;Cliente;C00026;2;80
66664;Consuntivo;Vendita;ART0000323;Cliente;C00026;3;180
66705;Consuntivo;Vendita;ART0005136;Cliente;C00004;9;108
66725;Consuntivo;Vendita;ART0002360;Cliente;C00140;2;490
66805;Consuntivo;Vendita;ART0000018;Cliente;C00003;2;110
66808;Consuntivo;Vendita;ART0000041;Cliente;C00003;4;480
66809;Consuntivo;Vendita;ART0000042;Cliente;C00003;4;720
66810;Consuntivo;Vendita;ART0000043;Cliente;C00003;2;300
66824;Consuntivo;Vendita;ART0005136;Cliente;C00489;1;240
67421;Consuntivo;Vendita;ART0000229;Cliente;C00026;24;864
67659;Consuntivo;Vendita;ART0000830;Cliente;C00140;1;1280
67660;Consuntivo;Vendita;ART0003197;Cliente;C00140;2;0
67664;Consuntivo;Vendita;ART0002740;Cliente;C00140;20;0
67665;Consuntivo;Vendita;ART0003197;Cliente;C00140;2;0
67668;Consuntivo;Vendita;ART0002740;Cliente;C00140;20;0
67669;Consuntivo;Vendita;ART0002450;Cliente;C00140;2;820
67670;Consuntivo;Vendita;ART0001215;Cliente;C00140;2;584
67671;Consuntivo;Vendita;ART0002997;Cliente;C00140;2;580.1
